2020.07.11;23.9
2020.07.12;16.8
2020.07.13;18.4
2020.07.14;18.3
2020.07.15;20
2020.07.16;20.1
2020.07.17;16.8
2020.07.18;17.4
2020.07.19;17.8
2020.07.20;22.4
2020.07.21;24.3
2020.07.22;23
2020.07.23;22.5
2020.07.24;21.2
2020.07.25;19.8
2020.07.26;22.1
2020.07.27;23
2020.07.28;25
2020.07.29;26.6
2020.07.30;27.2
2020.07.31;26.5
2020.08.01;24.2
2020.08.02;22.5
2020.08.03;23.4
2020.08.04;23
2020.08.05;21.4
2020.08.06;24.6
2020.08.07;26.5
2020.08.08;26.4
2020.08.09;25.7
2020.08.10;25.6
2020.08.11;22.8
2020.08.12;24.9
2020.08.13;24
2020.08.14;23.3
2020.08.15;22.2
2020.08.16;22.5
2020.08.17;22.4
2020.08.18;20.7
2020.08.19;21.9
2020.08.20;22.7
2020.08.21;23.4
2020.08.22;24.7
2020.08.23;23.1
2020.08.24;22.3
2020.08.25;22
2020.08.26;22.3
2020.08.27;22.8
2020.08.28;22.1
2020.08.29;25.4
2020.08.30;26.7
2020.08.31;20.5
2020.09.01;16.5
2020.09.02;16.7
2020.09.03;17.4
2020.09.04;19.7
2020.09.05;20.8
2020.09.06;22.7
2020.09.07;20.5
2020.09.08;18.4
2020.09.09;18.2
2020.09.10;20.5
2020.09.11;21.6
2020.09.12;22.5
2020.09.13;23.2
2020.09.14;23.4
2020.09.15;24
2020.09.16;23.6
2020.09.17;23.3
2020.09.18;17.5
2020.09.19;15.6
2020.09.20;18
2020.09.21;19.4
2020.09.22;20.3
2020.09.23;20.5
2020.09.24;18.7
2020.09.25;19.4
2020.09.26;11.7
2020.09.27;11.9
2020.09.28;13.4
2020.09.29;13.3
2020.09.30;14.3
2020.10.01;13.9
2020.10.02;15.8
2020.10.03;20.1
2020.10.04;18.1
2020.10.05;15.6
2020.10.06;14.9
2020.10.07;13
2020.10.08;14
2020.10.09;13.3
2020.10.10;14.7
2020.10.11;12.9
2020.10.12;9.3
2020.10.13;7
2020.10.14;8.2
2020.10.15;8.4
2020.10.16;9.4
2020.10.17;8
2020.10.18;8.8
2020.10.19;7.7
2020.10.20;9.8
2020.10.21;10.4
2020.10.22;11.1
2020.10.23;10.3
2020.10.24;11.2
2020.10.25;12.7
